"('mid',)","('averageRating',)","('numVotes',)"
tt0034303,6.8,2970
tt0034328,6.2,1808
tt0034384,6.7,2747
tt0034386,6.5,1248
tt0034398,7.2,26333
tt0034399,7.2,3360
tt0034405,6.4,1425
tt0034409,6.7,2534
tt0034415,6.7,2902
tt0034424,6.2,1214
tt0034428,6.8,4866
tt0034449,7.1,4198
tt0034461,7.6,1691
tt0034465,6.1,1440
tt0034478,7.3,3166
tt0034485,6.6,1500
tt0034492,7.3,139371
tt0034493,7.7,2700
tt0034514,6.4,1520
tt0034521,4.2,1122
tt0034522,6.7,4410
tt0034546,5.3,1106
tt0034578,6.4,1516
tt0034583,8.5,555277
tt0034586,7.1,1331
tt0034587,7.2,22192
tt0034591,7.6,2728
tt0034613,4.5,3150
tt0034622,6.7,1425
tt0034646,6.9,2140
tt0034694,7.2,2335
tt0034711,6.7,1611
tt0034734,7.0,1759
tt0034742,6.7,3874
tt0034746,7.1,3367
tt0034778,7.6,3469
tt0034780,6.9,1689
tt0034786,6.1,6084
tt0034798,7.0,6303
tt0034828,7.1,1236
tt0034862,7.4,15199
tt0034881,7.1,7998
tt0034889,6.3,1312
tt0034890,7.3,4788
tt0034891,7.2,5626
tt0034902,6.0,2100
tt0034922,6.5,4264
tt0034928,6.7,4166
tt0034936,6.7,2696
tt0034941,6.9,1059
tt0034946,7.5,4383
tt0034965,7.3,2709
tt0035009,3.5,1739
tt0035015,7.6,24455
tt0035017,7.4,1483
tt0035019,7.4,6814
tt0035020,6.6,1296
tt0035034,6.6,1442
tt0035082,6.8,1695
tt0035093,7.6,17339
tt0035096,5.6,3255
tt0035100,7.1,1363
tt0035105,7.0,1459
tt0035124,6.2,1427
tt0035140,7.9,16591
tt0035151,6.4,2932
tt0035153,7.0,2204
tt0035160,7.6,7459
tt0035169,7.5,11699
tt0035173,6.8,2282
tt0035195,6.5,1271
tt0035209,7.0,2184
tt0035211,7.7,10733
tt0035228,7.8,1198
tt0035238,8.0,7504
tt0035244,6.7,3208
tt0035250,6.3,1690
tt0035252,6.5,1615
tt0035259,6.0,1211
tt0035262,7.0,5337
tt0035272,6.9,1728
tt0035279,7.1,25326
tt0035317,6.5,5905
tt0035318,6.5,4536
tt0035360,7.1,1631
tt0035369,6.7,2806
tt0035415,7.3,2288
tt0035417,7.5,8117
tt0035419,6.5,3300
tt0035423,6.4,83136
tt0035429,7.5,3663
tt0035431,6.7,1184
tt0035432,7.4,9109
tt0035446,8.2,35456
tt0035460,6.2,1813
tt0035489,6.1,1300
tt0035521,7.3,2164
tt0035530,6.7,1990
tt0035555,7.3,2475
tt0035567,7.2,10007
tt0035575,7.6,15284
tt0035583,7.2,3652
tt0035605,6.5,2225
tt0035608,7.0,4069
tt0035616,7.0,3338
tt0035617,6.1,1125
tt0035636,7.3,1516
tt0035640,4.4,1303
tt0035659,6.4,1324
tt0035664,6.9,2421
tt0035665,6.2,2133
tt0035703,7.1,2980
tt0035706,6.1,1032
tt0035751,6.8,1364
tt0035753,7.9,9774
tt0035763,6.4,1547
tt0035770,7.0,1052
tt0035784,4.8,1450
tt0035795,6.2,2075
tt0035798,6.4,1320
tt0035799,7.1,5118
tt0035800,6.4,1189
tt0035829,6.2,1484
tt0035860,6.6,1480
tt0035881,6.5,1169
tt0035884,7.3,5665
tt0035896,6.8,9196
tt0035899,6.4,8668
tt0035916,6.7,1747
tt0035937,6.6,3326
tt0035939,5.0,1333
tt0035942,6.8,1846
tt0035957,6.7,2132
tt0035958,6.0,1432
tt0035959,7.0,2568
tt0035966,7.4,5372
tt0035979,7.4,10942
tt0036004,6.8,1564
tt0036022,7.0,2084
tt0036027,7.1,12126
tt0036038,6.4,1192
tt0036055,6.2,1155
tt0036092,6.4,1280
tt0036094,6.3,2377
tt0036098,7.2,5371
tt0036104,6.8,5249
tt0036112,8.1,14495
tt0036126,7.2,2875
tt0036135,6.5,1270
tt0036152,7.3,1631
tt0036172,7.7,6492
tt0036174,7.1,3111
tt0036191,7.1,1981
tt0036203,6.6,1115
tt0036217,5.9,1493
tt0036218,6.6,1378
tt0036230,7.4,3466
tt0036241,5.4,4443
tt0036244,8.1,22867
tt0036260,7.2,4893
tt0036261,6.4,7182
tt0036275,6.8,1079
tt0036277,6.8,1333
tt0036323,7.5,8668
tt0036341,6.8,6666
tt0036342,7.8,64085
tt0036348,7.0,4542
tt0036349,6.7,4171
tt0036363,6.4,1017
tt0036367,7.5,1719
tt0036376,6.1,5223
tt0036377,7.6,6766
tt0036384,6.3,1665
tt0036391,7.3,2378
tt0036400,6.7,4884
tt0036414,6.2,2147
tt0036422,6.8,1894
tt0036430,5.8,1137
tt0036431,7.5,3206
tt0036432,6.2,1070
tt0036443,6.2,1529
tt0036497,6.6,1008
tt0036506,8.1,10035
tt0036515,7.2,4353
tt0036516,6.7,1490
tt0036581,6.9,1013
tt0036582,7.1,1162
tt0036591,6.3,1233
tt0036613,7.9,69756
tt0036628,6.4,1641
tt0036629,7.1,1455
tt0036641,7.1,2061
tt0036644,6.3,1248
tt0036653,5.9,1854
tt0036677,6.4,1544
tt0036695,7.4,5779
tt0036696,6.9,2933
tt0036699,6.2,1117
tt0036705,6.3,1381
tt0036706,6.2,1538
tt0036709,6.4,1376
tt0036711,6.5,1398
tt0036716,5.7,1117
tt0036719,6.5,1319
tt0036723,6.7,5330
tt0036733,6.8,6391
tt0036748,6.1,1336
tt0036775,8.3,153187
tt0036777,6.0,1194
tt0036807,6.4,1735
tt0036818,7.8,6100
tt0036824,6.5,3601
tt0036855,7.8,27761
tt0036868,8.1,62272
tt0036872,7.1,11752
tt0036891,7.6,4657
tt0036910,7.0,6331
tt0036914,7.3,3460
tt0036922,7.0,2184
tt0036931,6.2,6781
tt0036940,7.2,2234
tt0036947,5.7,2051
tt0036953,6.6,1975
tt0036959,5.7,2178
tt0036962,7.1,2355
tt0036969,7.5,8670
tt0036983,7.2,2649
tt0036984,6.1,1159
tt0037008,7.9,46408
tt0037017,7.6,28534
tt0037024,7.1,3478
tt0037027,6.3,1215
tt0037054,7.4,1068
tt0037055,7.2,3556
tt0037059,7.5,23839
tt0037075,7.1,7735
tt0037077,7.6,7414
tt0037084,4.8,1092
tt0037094,7.6,5934
tt0037096,7.1,1588
tt0037098,5.5,2908
tt0037099,5.6,2906
tt0037101,7.5,13188
tt0037120,7.3,7009
tt0037135,6.4,2480
tt0037138,6.3,1191
tt0037151,5.4,1219
tt0037166,6.8,4445
tt0037168,7.1,4289
tt0037193,6.9,2154
tt0037219,6.2,2227
tt0037248,7.2,5175
tt0037263,7.4,2649
tt0037280,7.5,4546
tt0037303,7.0,4528
tt0037323,7.5,2195
tt0037330,7.4,2247
tt0037343,7.0,3108
tt0037365,7.3,5519
tt0037366,7.2,5756
tt0037367,7.3,3386
tt0037382,7.8,33913
tt0037414,7.1,1244
tt0037415,7.3,10960
tt0037449,6.9,1997
tt0037458,6.5,1039
tt0037462,7.1,1631
tt0037465,6.4,1558
tt0037466,6.7,1370
tt0037469,7.6,15751
tt0037492,6.3,2307
tt0037494,6.2,1052
tt0037508,6.5,2120
tt0037514,7.0,8642
tt0037515,7.4,14694
tt0037522,6.6,3998
tt0037536,7.2,8125
tt0037547,6.0,2004
tt0037549,7.3,9060
tt0037557,6.6,1322
tt0037558,8.0,39221
tt0037563,6.2,1224
tt0037576,6.3,1741
tt0037595,7.4,9677
tt0037604,7.4,3437
tt0037610,6.5,1159
tt0037611,7.1,3817
tt0037614,7.4,2922
tt0037615,6.6,2279
tt0037627,6.0,1521
tt0037630,7.2,4287
tt0037635,7.6,12374
tt0037638,7.3,17060
tt0037642,5.9,1367
tt0037644,6.5,1917
tt0037671,7.5,3100
tt0037674,8.3,19561
tt0037691,7.0,5453
tt0037702,6.2,1448
tt0037749,6.6,1206
tt0037761,7.4,3122
tt0037771,6.6,1351
tt0037790,6.6,1296
tt0037793,5.7,5344
tt0037794,7.2,4865
tt0037795,6.6,2931
tt0037798,2.6,2970
tt0037800,7.5,8648
tt0037820,6.5,4586
tt0037824,7.7,9851
tt0037826,6.2,1219
tt0037859,6.8,2137
tt0037865,7.6,12360
tt0037884,7.9,36194
tt0037885,7.1,1557
tt0037913,8.0,25226
tt0037931,7.1,1782
tt0037932,7.0,2992
tt0037939,7.1,1992
tt0037954,7.3,4668
tt0037963,7.6,2027
tt0037980,7.1,1229
tt0037988,7.5,12953
tt0038000,7.3,1452
tt0038008,6.8,3614
tt0038026,7.0,1446
tt0038032,7.1,3435
tt0038040,6.7,1054
tt0038048,6.3,1559
tt0038053,6.4,1409
tt0038056,6.3,1398
tt0038057,7.8,16222
tt0038080,6.4,1138
tt0038104,6.6,1431
tt0038107,7.1,3378
tt0038108,6.3,1706
tt0038109,7.5,47698
tt0038116,7.0,3997
tt0038120,7.2,3238
tt0038123,6.7,1734
tt0038151,6.3,2409
tt0038160,7.2,8289
tt0038166,6.4,13754
tt0038182,6.7,3830
tt0038190,8.0,7684
tt0038213,7.4,2055
tt0038235,6.9,3527
tt0038238,7.3,1508
tt0038239,6.6,1182
tt0038250,6.8,1417
tt0038256,6.6,2325
tt0038259,6.6,6009
tt0038260,6.9,2201
tt0038268,6.0,2311
tt0038279,6.9,2836
tt0038289,7.0,1526
tt0038300,6.8,2745
tt0038303,7.0,2383
tt0038338,6.5,2603
tt0038343,6.8,3938
tt0038348,7.9,26051
tt0038355,7.9,84057
tt0038360,6.9,3089
tt0038363,7.1,6735
tt0038369,7.1,8404
tt0038370,6.4,1387
tt0038387,4.3,1393
tt0038390,6.2,2820
tt0038395,6.9,2220
tt0038396,7.0,1036
tt0038409,6.5,2010
tt0038417,6.6,2920
tt0038419,7.5,3553
tt0038427,6.2,1534
tt0038429,6.5,1433
tt0038449,6.3,1149
tt0038452,6.5,1257
tt0038453,7.1,4388
tt0038455,7.1,4933
tt0038458,6.8,1891
tt0038461,7.0,3529
tt0038462,6.7,1594
tt0038468,6.6,1478
tt0038477,6.6,1314
tt0038478,5.9,1240
tt0038492,7.0,4508
tt0038494,6.8,5993
tt0038499,6.8,8602
tt0038559,7.6,31634
tt0038574,7.8,23925
tt0038577,7.4,4865
tt0038589,7.0,4084
tt0038621,6.1,1023
tt0038622,7.3,4383
tt0038650,8.7,441057
tt0038661,7.3,1612
tt0038668,6.5,1156
tt0038669,7.8,20860
tt0038675,6.5,3028
tt0038687,7.4,1844
tt0038694,6.8,1289
tt0038700,7.1,2693
tt0038718,6.2,4232
tt0038733,8.0,21540
tt0038762,7.7,23228
tt0038765,6.9,1559
tt0038769,7.4,2290
tt0038773,6.7,1062
tt0038776,6.1,2830
tt0038777,6.9,6720
tt0038780,7.1,1580
tt0038782,6.5,1524
tt0038787,7.9,99226
tt0038823,7.6,8334
tt0038824,7.9,2052
tt0038853,7.1,1173
tt0038854,7.5,20375
tt0038873,7.3,5980
tt0038890,8.0,25874
tt0038908,6.6,1009
tt0038913,8.0,7254
tt0038924,6.7,1878
tt0038934,5.2,2633
tt0038937,6.2,2767
tt0038948,7.2,1135
tt0038958,6.3,1258
tt0038965,7.1,2901
tt0038969,7.0,13628
tt0038975,7.3,9887
tt0038984,7.2,3653
tt0038988,7.4,9615
tt0038990,6.6,2033
tt0038991,7.3,26121
tt0039011,6.1,2269
tt0039017,6.8,6013
tt0039029,7.0,2224
tt0039035,6.4,2378
tt0039036,6.7,1352
tt0039037,7.6,3354
tt0039040,7.7,2736
tt0039041,7.3,2560
tt0039066,6.5,3020
tt0039074,7.0,1265
tt0039080,7.2,2286
tt0039082,6.4,1148
tt0039090,7.1,3453
tt0039101,5.5,1152
tt0039110,6.5,1719
tt0039111,7.2,5813
tt0039116,6.4,3220
tt0039152,6.9,5848
tt0039169,7.2,8582
tt0039190,7.6,17585
tt0039192,7.8,24214
tt0039204,7.6,4822
tt0039208,7.2,4490
tt0039211,7.2,5313
tt0039217,6.5,1109
tt0039220,7.3,6087
tt0039224,7.6,10060
tt0039226,6.8,2010
tt0039243,6.8,1980
tt0039277,6.1,1293
tt0039286,7.3,8452
tt0039288,6.5,1431
tt0039294,6.8,2529
tt0039302,7.5,19270
tt0039305,7.1,7498
tt0039311,6.6,1513
tt0039313,6.8,2136
tt0039320,6.1,1660
tt0039324,6.5,1357
tt0039335,7.0,3451
tt0039337,6.1,1408
tt0039349,7.0,2766
tt0039370,7.2,2553
tt0039372,6.4,1531
tt0039391,6.5,1391
tt0039396,6.9,1794
tt0039402,6.3,2346
tt0039404,6.5,8103
tt0039416,7.2,16127
tt0039417,7.8,12078
tt0039420,7.8,18528
tt0039428,6.7,1152
tt0039431,6.8,2588
tt0039437,6.8,1594
tt0039464,7.0,1671
tt0039477,6.7,1689
tt0039478,6.8,1552
tt0039482,7.0,2833
tt0039502,7.6,4946
tt0039515,6.8,2179
tt0039536,7.4,8214
tt0039545,6.5,5493
tt0039563,7.7,1154
tt0039566,7.1,5386
tt0039581,6.5,1698
tt0039583,6.9,1132
tt0039589,7.0,3640
tt0039595,6.4,1603
tt0039628,7.9,47166
tt0039631,7.8,17184
tt0039636,6.4,1141
tt0039645,6.8,3368
tt0039651,7.7,1894
tt0039661,7.7,11273
tt0039666,7.1,1695
tt0039668,7.9,1046
tt0039676,7.1,1312
tt0039677,7.7,9933
tt0039689,8.0,36200
tt0039694,6.5,11108
tt0039698,6.4,1168
tt0039725,7.1,5312
tt0039737,7.2,3222
tt0039739,7.7,5722
tt0039748,6.6,1577
tt0039750,6.7,1575
tt0039757,6.8,3980
tt0039761,6.8,1267
tt0039768,7.3,2984
tt0039776,6.9,3291
tt0039800,4.1,1598
tt0039806,6.3,2160
tt0039808,6.9,6272
tt0039822,7.6,4904
tt0039825,6.4,1596
tt0039826,6.2,2039
tt0039834,6.5,1797
tt0039840,6.4,1460
tt0039850,6.7,1007
tt0039853,6.9,5008
tt0039871,7.2,3155
tt0039881,6.9,3554
tt0039887,6.1,2091
tt0039895,7.2,1570
tt0039896,7.2,2631
tt0039912,6.0,1085
tt0039926,6.8,4095
tt0039927,6.1,1534
tt0039931,6.9,2463
tt0039937,6.8,1226
tt0039941,7.2,3170
tt0039973,7.1,1070
tt0039998,6.7,1137
tt0040000,6.4,2180
tt0040064,7.1,9380
tt0040068,7.3,17314
tt0040076,7.0,3023
tt0040087,7.4,1980
tt0040092,6.9,1653
tt0040098,6.6,2664
tt0040109,6.3,1646
tt0040142,5.2,1064
tt0040155,6.8,3207
tt0040160,7.6,8441
tt0040175,6.9,2793
tt0040178,6.5,1025
tt0040185,6.7,2904
tt0040202,7.4,8838
tt0040221,7.0,3679
tt0040242,7.3,2025
tt0040257,7.2,2841
tt0040270,6.3,1727
tt0040271,6.5,1263
tt0040308,7.4,9588
tt0040317,6.1,1690
tt0040321,7.2,1180
tt0040331,6.3,2369
tt0040338,7.7,8601
tt0040366,7.2,6638
tt0040367,7.3,7511
tt0040369,7.5,17858
tt0040416,7.6,16588
tt0040418,6.6,2412
tt0040427,7.1,5876
tt0040444,6.7,2743
tt0040458,7.9,5384
tt0040481,7.1,1808
tt0040491,6.4,3265
tt0040495,7.8,4746
tt0040497,7.2,8223
tt0040499,6.9,1909
tt0040505,7.5,1449
tt0040506,7.8,40018
tt0040512,6.7,1289
tt0040522,8.3,159470
tt0040525,7.5,29684
tt0040536,7.9,12144
tt0040550,6.6,1848
tt0040552,6.1,1195
tt0040558,7.4,7064
tt0040580,6.2,5893
tt0040582,6.2,1206
tt0040597,6.8,1010
tt0040607,7.1,2578
tt0040613,7.2,11346
tt0040614,6.4,1192
tt0040622,6.4,1307
tt0040626,5.7,1029
tt0040636,7.6,13408
tt0040643,7.1,1304
tt0040652,6.7,1086
tt0040662,7.8,12299
tt0040669,6.6,1316
tt0040679,6.7,4103
tt0040694,6.9,4865
tt0040695,7.1,3623
tt0040705,7.7,6783
tt0040720,7.0,2328
tt0040723,7.2,4632
tt0040724,7.8,30625
tt0040725,8.1,34032
tt0040737,7.6,4149
tt0040740,7.2,2673
tt0040745,7.0,2262
tt0040746,8.0,139702
tt0040751,6.8,1206
tt0040761,7.0,1968
tt0040765,7.8,4279
tt0040766,6.7,4892
tt0040789,6.5,1224
tt0040795,7.5,2362
tt0040798,6.8,1745
tt0040806,7.6,7544
tt0040820,6.9,2469
tt0040823,7.3,11062
tt0040829,6.4,1754
tt0040834,7.2,3791
tt0040835,6.6,1225
tt0040843,7.1,2946
tt0040852,6.9,1090
tt0040862,5.6,2004
tt0040866,7.8,4962
tt0040872,7.4,8070
tt0040876,7.1,6135
tt0040884,6.3,1227
tt0040897,8.2,122172
tt0040919,7.5,5180
tt0040934,6.8,1138
tt0040946,6.5,2637
tt0040965,6.7,1239
tt0040970,7.7,1490
tt0040971,6.3,1382
tt0040974,6.6,1540
tt0040976,6.4,1264
tt0040978,7.4,4969
tt0040979,7.7,11693
tt0040980,7.2,1280
tt0041085,6.8,3889
tt0041088,7.5,5063
tt0041090,7.5,20949
tt0041094,6.9,15186
tt0041098,6.0,3762
tt0041107,7.1,1010
tt0041113,7.5,14691
tt0041154,8.3,16513
tt0041158,7.0,3123
tt0041162,6.0,1864
tt0041163,7.4,7095
tt0041172,6.9,2503
tt0041178,6.9,4793
tt0041182,6.4,1207
tt0041187,6.0,1073
tt0041198,7.0,2425
tt0041207,6.6,1941
tt0041239,7.4,4175
tt0041253,7.2,2683
tt0041257,7.2,1338
tt0041259,6.5,2367
tt0041268,7.4,8441
tt0041269,6.6,1164
tt0041327,6.9,2240
tt0041329,6.5,1315
tt0041361,6.4,3241
tt0041368,6.9,2352
tt0041373,7.1,2854
tt0041378,6.5,1612
tt0041386,7.0,10077
tt0041387,6.4,1285
tt0041399,6.8,1896
tt0041423,7.2,1260
tt0041430,6.6,1283
tt0041445,7.3,1360
tt0041452,8.1,15538
tt0041460,7.4,1936
tt0041473,7.2,5794
tt0041487,7.4,3429
tt0041495,6.0,1121
tt0041497,6.8,2256
tt0041498,7.0,8413
tt0041503,7.0,3770
tt0041507,7.1,3782
tt0041509,6.7,3274
tt0041513,7.6,2271
tt0041514,6.9,1661
tt0041515,6.4,1731
tt0041546,8.0,36730
tt0041555,6.7,3544
tt0041571,6.1,1242
tt0041587,7.7,9467
tt0041594,7.2,7378
tt0041604,5.8,2822
tt0041610,6.8,1355
tt0041613,6.8,1302
tt0041615,7.0,2611
tt0041622,6.5,1338
tt0041625,6.6,1709
tt0041650,7.0,5176
tt0041671,6.6,1400
tt0041672,6.9,1031
tt0041673,6.5,1058
tt0041687,6.4,1521
tt0041694,7.4,2147
tt0041699,7.8,16773
tt0041716,7.4,17256
tt0041719,7.9,12020
tt0041735,7.3,2490
tt0041737,7.1,4586
tt0041746,7.2,3081
tt0041767,7.0,1705
tt0041776,7.3,1796
tt0041786,7.1,4899
tt0041790,6.3,1047
tt0041792,6.3,1048
tt0041796,6.9,1772
tt0041822,6.7,1492
tt0041838,6.8,7824
tt0041841,7.0,10332
tt0041847,6.6,1253
tt0041855,7.5,2970
tt0041859,7.8,8727
tt0041866,7.2,17276
tt0041870,7.4,3353
tt0041871,6.5,1636
tt0041886,7.2,2582
tt0041890,6.9,1460
tt0041928,7.1,3001
tt0041931,7.2,6831
tt0041944,6.7,3561
tt0041948,6.6,1025
tt0041954,7.2,2919
tt0041955,6.7,1312
tt0041958,7.5,5733
tt0041959,8.1,168421
tt0041967,6.3,2053
tt0041968,7.3,4596
tt0041983,6.4,1281
tt0041994,6.2,1192
tt0041996,7.7,14399
tt0041998,6.5,2462
tt0042004,6.1,7123
tt0042006,6.6,1152
tt0042035,6.6,1192
tt0042039,6.7,4160
tt0042040,7.2,5828
tt0042041,8.1,32183
tt0042046,7.4,3869
tt0042053,6.1,1649
tt0042176,6.8,1637
tt0042179,6.4,2933
tt0042192,8.3,128554
tt0042195,6.0,1139
tt0042200,6.9,4779
tt0042206,6.9,2717
tt0042208,7.8,26210
tt0042209,5.6,2361
tt0042210,5.5,1989
tt0042219,6.5,1374
tt0042229,7.0,2149
tt0042235,7.4,1584
tt0042249,6.5,1546
tt0042256,6.2,2133
tt0042265,6.8,2067
tt0042274,6.1,1349
tt0042275,6.7,2331
tt0042276,7.5,11066
tt0042281,7.5,3354
tt0042285,6.6,1312
tt0042286,7.2,8544
tt0042296,7.7,3893
tt0042324,6.0,1337
tt0042325,7.4,1117
tt0042327,7.0,5129
tt0042332,7.3,155737
tt0042343,6.8,1094
tt0042352,6.7,1680
tt0042355,7.1,2956
tt0042367,7.4,4021
tt0042369,7.2,11743
tt0042372,6.2,1332
tt0042376,7.2,2909
tt0042379,6.7,2350
tt0042393,6.3,4017
tt0042395,7.2,1570
tt0042397,6.7,1166
tt0042436,7.0,3975
tt0042447,6.5,1297
tt0042451,7.2,11128
tt0042464,6.8,3808
tt0042477,7.4,3590
tt0042490,7.3,3324
tt0042509,7.1,1126
tt0042513,6.9,1298
tt0042524,6.5,1224
tt0042530,7.6,13076
tt0042531,7.7,10867
tt0042539,6.6,2686
tt0042541,7.3,1680
tt0042544,7.4,1987
tt0042546,7.9,54861
tt0042579,7.1,3461
tt0042593,7.9,30565
tt0042609,6.3,1232
tt0042610,6.7,1032
tt0042619,7.8,11118
tt0042629,6.1,1176
tt0042643,6.4,1557
tt0042644,6.5,2006
tt0042646,6.8,6116
tt0042648,7.1,2021
tt0042650,7.9,2532
tt0042665,7.4,1768
tt0042677,6.3,1146
tt0042692,7.1,3327
tt0042700,6.9,1732
tt0042707,6.8,2283
tt0042727,7.1,4612
tt0042742,7.0,1574
tt0042744,6.2,1164
tt0042771,7.2,3081
tt0042788,7.9,13434
tt0042792,7.4,5352
tt0042804,8.3,19918
tt0042824,6.8,1388
tt0042832,7.2,7903
tt0042869,6.6,2351
tt0042876,8.2,164103
tt0042895,7.0,15883
tt0042897,4.9,2253
tt0042898,7.3,1150
tt0042899,6.7,1085
tt0042906,7.5,5330
tt0042949,7.0,1777
tt0042952,6.7,1235
tt0042958,7.2,3974
tt0042960,7.1,2915
tt0042980,7.2,1877
tt0042994,7.0,14009
tt0042998,7.4,2119
tt0043012,7.1,4196
tt0043014,8.4,215859
tt0043018,7.2,2048
tt0043030,6.5,1940
tt0043041,7.3,1861
tt0043044,6.9,1809
tt0043048,7.1,2890
tt0043067,6.9,8129
tt0043075,7.2,1657
tt0043088,7.0,1101
tt0043090,6.8,2472
tt0043117,7.1,4750
tt0043123,6.2,1324
tt0043131,6.7,2916
tt0043132,7.6,8811
tt0043137,7.6,19492
tt0043142,7.2,3849
tt0043147,6.9,1467
tt0043153,7.2,3382
tt0043255,6.7,5350
tt0043262,6.1,2044
tt0043265,7.7,77347
tt0043274,7.4,137748
tt0043276,6.8,1912
tt0043278,7.2,33015
tt0043286,7.1,2396
tt0043288,6.6,1306
tt0043292,6.6,1267
tt0043299,6.5,1252
tt0043303,7.2,1461
tt0043306,7.8,4038
tt0043313,8.1,8343
tt0043332,7.8,4512
tt0043338,8.1,35001
tt0043360,4.4,1264
tt0043362,8.1,4852
tt0043379,7.3,6595
tt0043386,7.7,5477
tt0043390,6.5,2230
tt0043411,8.1,1329
tt0043425,6.3,1326
tt0043435,7.3,2373
tt0043455,6.1,2332
tt0043456,7.8,80692
tt0043458,7.3,1028
tt0043459,7.2,2660
tt0043461,6.9,6091
tt0043465,7.5,8273
tt0043469,6.4,2029
tt0043476,5.9,1107
tt0043503,7.3,4919
tt0043511,7.5,4032
tt0043526,6.5,3741
tt0043539,6.3,1297
tt0043540,6.9,1905
tt0043545,5.1,1149
tt0043547,6.3,4922
tt0043560,7.1,2598
tt0043565,6.5,1279
tt0043567,7.2,1850
tt0043590,6.7,1448
tt0043599,6.5,1306
tt0043606,7.7,1530
tt0043614,7.2,5013
tt0043625,7.0,2392
tt0043633,6.4,1085
tt0043643,7.0,4412
tt0043660,6.9,2980
tt0043669,6.8,1056
tt0043686,8.0,12012
tt0043687,6.9,2077
tt0043727,7.1,1731
tt0043733,7.0,1959
tt0043736,6.2,1237
tt0043757,3.3,1518
tt0043759,6.2,1304
tt0043762,6.7,1112
tt0043766,6.8,2083
tt0043769,7.0,1252
tt0043778,5.7,2680
tt0043781,6.3,1311
tt0043782,6.6,1084
tt0043792,7.4,1739
tt0043801,7.7,1606
tt0043809,7.7,7185
tt0043812,7.1,2072
tt0043827,6.5,1199
tt0043859,7.1,3704
tt0043873,7.1,1535
tt0043879,7.3,6963
tt0043880,7.0,2652
tt0043882,6.3,1045
tt0043885,6.5,1482
tt0043887,6.6,3477
tt0043892,7.5,1672
tt0043895,4.1,1119
tt0043899,6.9,3983
tt0043910,7.0,1662
tt0043914,6.8,1352
tt0043915,7.4,6271
tt0043918,7.6,4407
tt0043924,7.8,22171
tt0043927,7.5,1304
tt0043938,7.2,3405
tt0043949,7.2,14856
tt0043954,1.7,1008
tt0043955,6.7,3039
tt0043959,7.1,2711
tt0043961,7.1,4377
tt0043972,7.4,6130
tt0043973,6.6,1212
tt0043983,6.7,5378
tt0043989,6.3,1250
tt0044000,7.2,6212
tt0044008,8.1,22603
tt0044013,6.3,1191
tt0044015,6.9,1051
tt0044030,6.9,4918
tt0044040,6.2,2166
tt0044060,7.5,5890
tt0044072,7.4,4174
tt0044075,7.2,1851
tt0044078,6.2,1034
tt0044079,7.9,131530
tt0044081,8.0,105961
tt0044084,7.0,1322
tt0044091,5.6,1988
tt0044103,7.2,3308
tt0044105,7.3,1994
tt0044119,6.1,1001
tt0044121,7.1,29364
tt0044136,7.0,1351
tt0044167,4.1,1116
tt0044186,5.9,2171
tt0044188,7.0,1007
tt0044205,7.6,3199
tt0044207,6.6,7869
tt0044314,7.7,4764
tt0044320,5.7,2152
tt0044324,6.9,1248
tt0044331,6.6,2528
tt0044333,6.5,2615
tt0044357,7.2,7802
tt0044364,6.9,2803
tt0044370,6.0,1349
tt0044386,6.7,3991
tt0044391,7.8,14624
tt0044406,3.7,2445
tt0044413,7.3,8590
tt0044417,6.6,1867
tt0044418,5.2,2125
tt0044419,7.0,4248
tt0044420,5.7,1620
tt0044423,6.3,1336
tt0044426,6.0,1501
tt0044429,7.3,1224
tt0044446,6.8,1968
tt0044453,7.3,1989
tt0044476,6.6,1101
tt0044480,6.9,1890
tt0044486,7.3,2377
tt0044487,7.0,2931
tt0044488,6.4,1021
tt0044497,7.7,1223
tt0044502,7.1,6305
tt0044509,7.5,4857
tt0044517,7.1,6269
tt0044518,7.2,2108
tt0044533,7.2,3509
tt0044552,6.9,1159
tt0044557,6.8,6826
tt0044573,6.3,1621
tt0044602,7.2,3018
tt0044672,6.6,14236
tt0044683,6.7,1493
tt0044685,6.8,3802
tt0044706,8.0,102515
tt0044716,7.3,1627
tt0044741,8.3,75980
tt0044744,7.5,5649
tt0044750,3.3,1482
tt0044760,6.8,9073
tt0044762,5.8,3125
tt0044774,6.2,1017
tt0044789,7.3,6952
tt0044811,7.0,2559
tt0044825,6.3,1360
tt0044829,7.5,13989
tt0044837,8.0,19866
tt0044849,7.0,1134
tt0044851,6.2,2022
tt0044860,7.4,3070
tt0044863,6.6,3374
tt0044876,7.3,9648
tt0044888,7.0,1433
tt0044896,6.8,1424
tt0044903,6.6,1572
tt0044905,6.8,1173
tt0044907,6.8,1045
tt0044916,6.9,14036
tt0044926,7.0,5472
tt0044937,7.1,2820
tt0044953,7.3,11083
tt0044954,7.7,7667
tt0044981,7.3,2592
tt0044982,7.7,2935
tt0045002,6.9,1087
tt0045009,7.2,1803
tt0045012,6.9,5618
tt0045029,7.0,2553
tt0045034,7.6,4707
tt0045039,6.2,1372
tt0045053,6.9,3683
tt0045056,7.1,1508
tt0045061,7.7,37678
tt0045064,4.7,1077
tt0045070,6.9,4474
tt0045073,4.9,1292
tt0045081,7.2,2444
tt0045094,6.4,4790
tt0045102,7.2,2439
tt0045109,6.7,1574
tt0045112,8.1,6834
tt0045124,7.4,2601
