"('mid',)","('pid',)"
tt0279783,nm0576987
tt0279854,nm0947998
tt0279889,nm0664756
tt0279895,nm0493944
tt0279895,nm0487166
tt0279977,nm0516360
tt0279983,nm0781261
tt0280015,nm0803112
tt0280030,nm1180460
tt0280030,nm0177015
tt0280380,nm0001502
tt0280381,nm0831526
tt0280381,nm0714261
tt0280424,nm0006874
tt0280438,nm0122653
tt0280460,nm0231190
tt0280462,nm0046480
tt0280477,nm0510912
tt0280486,nm0001708
tt0280490,nm1008762
tt0280491,nm0339030
tt0280590,nm0109359
tt0280605,nm0128365
tt0280609,nm0551076
tt0280653,nm0002020
tt0280665,nm0000361
tt0280674,nm0413875
tt0280696,nm0001639
tt0280707,nm0000265
tt0280720,nm0902939
tt0280760,nm0824882
tt0280778,nm0264236
tt0280791,nm0085257
tt0280870,nm0804556
tt0280949,nm0612720
tt0280969,nm0263009
tt0280970,nm0899501
tt0280990,nm0802807
tt0281063,nm0583874
tt0281078,nm0655013
tt0281078,nm0447238
tt0281078,nm0447236
tt0281190,nm0798820
tt0281322,nm0001353
tt0281358,nm0788202
tt0281364,nm0470443
tt0281373,nm0505152
tt0281686,nm0181741
tt0281718,nm0477041
tt0281724,nm0452772
tt0281724,nm0160429
tt0281820,nm0001403
tt0281865,nm0762541
tt0281924,nm2685346
tt0281924,nm0097079
tt0282062,nm0016089
tt0282108,nm0442819
tt0282120,nm0539782
tt0282120,nm0569814
tt0282140,nm0047971
tt0282163,nm0403922
tt0282179,nm0278735
tt0282209,nm0509448
tt0282386,nm0504496
tt0282410,nm0072435
tt0282552,nm0000091
tt0282589,nm0792018
tt0282593,nm1073965
tt0282599,nm0497416
tt0282628,nm0632354
tt0282687,nm0378893
tt0282698,nm0521974
tt0282744,nm0006625
tt0282768,nm0851930
tt0282778,nm0030791
tt0282788,nm0781261
tt0282856,nm0318733
tt0282864,nm0092632
tt0282864,nm0325148
tt0282864,nm0035184
tt0282891,nm0440105
tt0282917,nm0954500
tt0283003,nm0959774
tt0283015,nm1009774
tt0283026,nm0689852
tt0283027,nm0842957
tt0283054,nm0382072
tt0283077,nm0103498
tt0283084,nm0751221
tt0283090,nm0723051
tt0283111,nm0065608
tt0283139,nm0467225
tt0283160,nm0240995
tt0283269,nm0547713
tt0283283,nm0396284
tt0283422,nm0210701
tt0283426,nm0872045
tt0283431,nm0538532
tt0283453,nm0557751
tt0283503,nm0180912
tt0283504,nm0759685
tt0283509,nm0849786
tt0283524,nm0027974
tt0283530,nm0001355
tt0283534,nm0241090
tt0283559,nm0301903
tt0283632,nm0363553
tt0283644,nm0002573
tt0283832,nm0654830
tt0283883,nm0500988
tt0283885,nm0098291
tt0283897,nm0000380
tt0283900,nm0458251
tt0283952,nm0743164
tt0283957,nm0073322
tt0283957,nm0004689
tt0284034,nm0000801
tt0284066,nm0155295
tt0284083,nm0201713
tt0284137,nm0788858
tt0284217,nm1050198
tt0284277,nm0409646
tt0284328,nm0442479
tt0284363,nm0579954
tt0284478,nm0125930
tt0284490,nm0223359
tt0284491,nm0246503
tt0284492,nm0091074
tt0284494,nm0264220
tt0284534,nm0002848
tt0284595,nm0699675
tt0284655,nm0000770
tt0284674,nm0001736
tt0284811,nm0195934
tt0284815,nm1104118
tt0284837,nm0617042
tt0284850,nm0839878
tt0284880,nm0994330
tt0284929,nm0109165
tt0284978,nm0622112
tt0285005,nm0586281
tt0285052,nm0065449
tt0285175,nm0465932
tt0285441,nm0994348
tt0285462,nm0622240
tt0285487,nm0005113
tt0285492,nm0782900
tt0285531,nm0001410
tt0285665,nm0820269
tt0285685,nm0898547
tt0285728,nm0414817
tt0285742,nm0286975
tt0285823,nm0001675
tt0285861,nm0477193
tt0285879,nm0006959
tt0285906,nm0840671
tt0285940,nm0706484
tt0286009,nm0132064
tt0286009,nm0099828
tt0286098,nm0007139
tt0286106,nm0796117
tt0286112,nm0159507
tt0286152,nm0206782
tt0286152,nm0003771
tt0286162,nm0971919
tt0286179,nm0000626
tt0286204,nm0777881
tt0286244,nm0158984
tt0286261,nm0005139
tt0286306,nm1068186
tt0286476,nm0584630
tt0286478,nm0997633
tt0286493,nm0378240
tt0286499,nm0149446
tt0286502,nm0331719
tt0286516,nm0187740
tt0286593,nm0062614
tt0286594,nm0932216
tt0286635,nm0906413
tt0286635,nm0864775
tt0286716,nm0000487
tt0286751,nm0475905
tt0286752,nm0539781
tt0286788,nm0330140
tt0286797,nm0906413
tt0286797,nm0864775
tt0286855,nm0026879
tt0286947,nm0337157
tt0287015,nm0716340
tt0287300,nm0015570
tt0287320,nm3267450
tt0287425,nm0811498
tt0287457,nm0701821
tt0287457,nm0638175
tt0287467,nm0000264
tt0287471,nm0467017
tt0287497,nm0647939
tt0287537,nm0633106
tt0287635,nm0951197
tt0287635,nm0540443
tt0287645,nm0420422
tt0287717,nm0001675
tt0287733,nm0123009
tt0287803,nm0218547
tt0287934,nm0271815
tt0287963,nm0109885
tt0287978,nm0425756
tt0287986,nm0047645
tt0288045,nm0150906
tt0288243,nm0538733
tt0288263,nm0483575
tt0288330,nm0873400
tt0288439,nm0272704
tt0288477,nm0065284
tt0288491,nm0322894
tt0288569,nm0061944
tt0288861,nm0474233
tt0288869,nm0701620
tt0289043,nm0000965
tt0289054,nm0408076
tt0289080,nm0451262
tt0289181,nm1012219
tt0289195,nm0649117
tt0289229,nm0701650
tt0289320,nm1090998
tt0289392,nm0726914
tt0289392,nm0887376
tt0289408,nm0850733
tt0289408,nm0566833
tt0289424,nm1013656
tt0289432,nm1013665
tt0289616,nm0115500
tt0289635,nm0533284
tt0289668,nm0690642
tt0289765,nm0711840
tt0289845,nm1018493
tt0289848,nm0000601
tt0289879,nm0107774
tt0289879,nm0344259
tt0289889,nm0331296
tt0289893,nm0698184
tt0289944,nm0716347
tt0289967,nm0251027
tt0289968,nm0862605
tt0289992,nm0000570
tt0290002,nm0005366
tt0290015,nm0702705
tt0290095,nm1019493
tt0290145,nm0597673
tt0290210,nm0583675
tt0290212,nm0001752
tt0290296,nm0616880
tt0290326,nm1025280
tt0290329,nm0586281
tt0290331,nm0710043
tt0290332,nm0690770
tt0290334,nm0001741
tt0290402,nm1044696
tt0290661,nm0782430
tt0290673,nm0637615
tt0290747,nm0502577
tt0290820,nm1023986
tt0290823,nm0668165
tt0290839,nm1028138
tt0290879,nm0950841
tt0290916,nm0003508
tt0290937,nm0803350
tt0291003,nm0758574
tt0291032,nm0197246
tt0291131,nm0749439
tt0291172,nm0201094
tt0291172,nm0201095
tt0291213,nm0374842
tt0291341,nm1032759
tt0291350,nm0464804
tt0291376,nm0788171
tt0291392,nm0510816
tt0291395,nm0630861
tt0291400,nm0432040
tt0291502,nm0005363
tt0291507,nm0530668
tt0291538,nm0001945
tt0291579,nm0172989
tt0291832,nm0597233
tt0291855,nm0765873
tt0291883,nm0755420
tt0291905,nm1029657
tt0291988,nm0815044
tt0292066,nm0477102
tt0292174,nm0030791
tt0292220,nm0030791
tt0292242,nm0015359
tt0292246,nm0080143
tt0292319,nm0030791
tt0292332,nm0482309
tt0292332,nm0796504
tt0292432,nm0326740
tt0292490,nm1027719
tt0292506,nm0002044
tt0292542,nm0002728
tt0292610,nm0706182
tt0292644,nm0000812
tt0292720,nm0108447
tt0292886,nm0407067
tt0292963,nm0001486
tt0293007,nm0002199
tt0293069,nm0806293
tt0293083,nm0739979
tt0293088,nm1013671
tt0293113,nm0534665
tt0293116,nm0860019
tt0293124,nm0002225
tt0293176,nm0565198
tt0293191,nm0130714
tt0293271,nm0947998
tt0293342,nm0764316
tt0293416,nm0727336
tt0293429,nm2585406
tt0293478,nm1033087
tt0293508,nm0001708
tt0293564,nm0711840
tt0293660,nm0666702
tt0293662,nm0504642
tt0293662,nm0477035
tt0293664,nm0680889
tt0293715,nm1030706
tt0293815,nm1048560
tt0293832,nm0876683
tt0293901,nm0523821
tt0294252,nm1045946
tt0294264,nm0471452
tt0294357,nm0132709
tt0294594,nm0317981
tt0294662,nm0348495
tt0294725,nm0375551
tt0294870,nm0001060
tt0294939,nm0638324
tt0295001,nm0472114
tt0295178,nm0005366
tt0295192,nm0403297
tt0295238,nm0589182
tt0295254,nm0540532
tt0295289,nm0462277
tt0295297,nm0001060
tt0295303,nm0640740
tt0295362,nm0620378
tt0295368,nm0151733
tt0295375,nm0377153
tt0295427,nm0086690
tt0295473,nm0661345
tt0295552,nm0348274
tt0295578,nm0492408
tt0295578,nm0864775
tt0295671,nm0815204
tt0295682,nm0438090
tt0295700,nm0003343
tt0295701,nm0003418
tt0295721,nm0470443
tt0295725,nm0160126
tt0295736,nm0648902
tt0295743,nm0219136
tt0295876,nm0784008
tt0296042,nm0586281
tt0296166,nm0136603
tt0296492,nm1104118
tt0296572,nm0878638
tt0296574,nm0890060
tt0296658,nm1062423
tt0296696,nm1292886
tt0296711,nm1060984
tt0296712,nm0943308
tt0296845,nm0872316
tt0296881,nm0337348
tt0296915,nm0002159
tt0297037,nm0266622
tt0297144,nm0000116
tt0297162,nm0666806
tt0297181,nm0858525
tt0297213,nm1364086
tt0297234,nm0379775
tt0297234,nm0391502
tt0297241,nm0223522
tt0297247,nm0500867
tt0297284,nm0001317
tt0297389,nm1576746
tt0297721,nm0412517
tt0297722,nm0387683
tt0297741,nm0037074
tt0297753,nm0969927
tt0297753,nm1065068
tt0297780,nm0411809
tt0297884,nm0001331
tt0298082,nm0458251
tt0298130,nm0893659
tt0298131,nm0903137
tt0298148,nm0011470
tt0298148,nm0038432
tt0298148,nm0970447
tt0298203,nm0000436
tt0298228,nm0138927
tt0298296,nm0592824
tt0298337,nm0630770
tt0298350,nm0901404
tt0298351,nm0839268
tt0298388,nm1007740
tt0298388,nm1008415
tt0298408,nm0158966
tt0298482,nm0622112
tt0298491,nm0075150
tt0298491,nm0762217
tt0298504,nm0403541
tt0298514,nm1066396
tt0298744,nm0001707
tt0298780,nm0409699
tt0298786,nm0037136
tt0298798,nm0852363
tt0298814,nm0000750
tt0298845,nm0006487
tt0298856,nm0000915
tt0298954,nm0660347
tt0298954,nm0720109
tt0299108,nm1069826
tt0299117,nm1071898
tt0299172,nm0998551
tt0299172,nm0278181
tt0299213,nm0944937
tt0299458,nm0337773
tt0299502,nm0754503
tt0299556,nm1077275
tt0299594,nm0106924
tt0299658,nm0551128
tt0299854,nm0533564
tt0299873,nm0655850
tt0299873,nm1077590
tt0299873,nm0647303
tt0299930,nm0000976
tt0299937,nm0950834
tt0299977,nm0955443
tt0300015,nm0299563
tt0300028,nm1077277
tt0300051,nm0003620
tt0300140,nm0600546
tt0300214,nm0708903
tt0300237,nm0246903
tt0300270,nm0551506
tt0300471,nm0229694
tt0300532,nm0007082
tt0300556,nm0001149
tt0300620,nm0477035
tt0300657,nm0111084
tt0300902,nm1037008
tt0300922,nm1131575
tt0300957,nm0875040
tt0301050,nm0128382
tt0301082,nm0038319
tt0301082,nm0458342
tt0301083,nm0038319
tt0301167,nm0586281
tt0301181,nm0362544
tt0301199,nm0001241
tt0301235,nm0711807
tt0301245,nm0683758
tt0301357,nm0065615
tt0301390,nm0642823
tt0301414,nm0496312
tt0301429,nm1048540
tt0301470,nm0759207
tt0301524,nm0554880
tt0301555,nm1077724
tt0301555,nm2197168
tt0301563,nm0764982
tt0301634,nm1098726
tt0301684,nm0276349
tt0301727,nm0167384
tt0301727,nm0213340
tt0301727,nm0674742
tt0301744,nm0941085
tt0301777,nm0657062
tt0301848,nm0839237
tt0301893,nm0007925
tt0301976,nm1097297
tt0301978,nm0452102
tt0301989,nm0002207
tt0301992,nm0631590
tt0302282,nm0016089
tt0302297,nm0262693
tt0302361,nm0407842
tt0302436,nm0054954
tt0302463,nm0801543
tt0302585,nm0236226
tt0302640,nm0103744
tt0302674,nm0001814
tt0302819,nm0389415
tt0302886,nm0680846
tt0302935,nm0269033
tt0303010,nm0044524
tt0303017,nm0780530
tt0303021,nm0687042
tt0303184,nm1089985
tt0303243,nm0955443
tt0303353,nm0123379
tt0303353,nm0605137
tt0303356,nm0112374
tt0303361,nm1031246
tt0303408,nm0105242
tt0303661,nm0406177
tt0303714,nm1103162
tt0303758,nm0504495
tt0303780,nm0586281
tt0303785,nm0576548
tt0303816,nm0744834
tt0303830,nm0000626
tt0303933,nm0831690
tt0303970,nm0157799
tt0304120,nm1103136
tt0304126,nm0237527
tt0304141,nm0190859
tt0304166,nm0866414
tt0304229,nm0112262
tt0304262,nm0586281
tt0304327,nm0544279
tt0304328,nm0004412
tt0304391,nm0100175
tt0304415,nm0001565
tt0304638,nm0002006
tt0304669,nm0501185
tt0304678,nm0106924
tt0304711,nm0001338
tt0304722,nm0058396
tt0304808,nm0155280
tt0304808,nm0258977
tt0304808,nm0001348
tt0304808,nm0000694
tt0304808,nm0000490
tt0304808,nm0442454
tt0304808,nm0000464
tt0304931,nm0769405
tt0304931,nm0312881
tt0305173,nm0706484
tt0305173,nm2300142
tt0305206,nm0075849
tt0305206,nm0700301
tt0305224,nm0781842
tt0305240,nm0586281
tt0305357,nm0629334
tt0305392,nm0796361
tt0305396,nm1104343
tt0305499,nm0904036
tt0305556,nm0558533
tt0305568,nm0470443
tt0305583,nm1110794
tt0305632,nm0579956
tt0305669,nm0788202
tt0305711,nm0506613
tt0305973,nm0000115
tt0305999,nm1110111
tt0306047,nm0001878
tt0306069,nm1109378
tt0306097,nm0643247
tt0306228,nm1110074
tt0306432,nm0664194
tt0306432,nm0270822
tt0306434,nm1150959
tt0306456,nm0759368
tt0306519,nm0527329
tt0306519,nm0093051
tt0306597,nm0263179
tt0306685,nm0005647
tt0306734,nm0412465
tt0306841,nm0266302
tt0306846,nm0876988
tt0306855,nm0151504
tt0306892,nm0716135
tt0306909,nm0437652
tt0307034,nm0864775
tt0307034,nm0906413
tt0307076,nm0521803
tt0307109,nm1117507
tt0307116,nm0894354
tt0307156,nm1076296
tt0307197,nm0994355
tt0307213,nm1104118
tt0307351,nm0829925
tt0307385,nm0726123
tt0307453,nm0074426
tt0307453,nm0421776
tt0307453,nm1224299
tt0307466,nm0828623
tt0307479,nm0001752
tt0307507,nm0380705
tt0307538,nm0309697
tt0307541,nm0419680
tt0307553,nm0836557
tt0307596,nm0000425
tt0307681,nm0626090
tt0307692,nm0000778
tt0307873,nm0080333
tt0307901,nm0000490
tt0307919,nm0574217
tt0307920,nm1070336
tt0307987,nm0959062
tt0308055,nm0000389
tt0308152,nm1125458
tt0308152,nm1125131
tt0308208,nm1126346
tt0308252,nm0059686
tt0308280,nm0796504
tt0308347,nm0201710
tt0308353,nm0092959
tt0308353,nm0438394
tt0308353,nm0862911
tt0308353,nm0040404
tt0308363,nm0803066
tt0308379,nm0620378
tt0308383,nm0000914
tt0308411,nm1139726
tt0308443,nm0058669
tt0308476,nm0737400
tt0308496,nm0635741
tt0308506,nm0776271
tt0308508,nm1440144
tt0308514,nm0672492
tt0308514,nm0298488
tt0308644,nm0286975
tt0308671,nm0526732
tt0308772,nm0533564
tt0308808,nm1126861
tt0308878,nm0001438
tt0309047,nm0049326
tt0309061,nm0293726
tt0309291,nm0870313
tt0309372,nm0000996
tt0309377,nm0000142
tt0309530,nm0715636
tt0309565,nm0368690
tt0309578,nm0202982
tt0309593,nm0254786
tt0309600,nm0690532
tt0309614,nm0179969
tt0309698,nm0003506
tt0309725,nm0469639
tt0309820,nm0863254
tt0309832,nm0884659
tt0309872,nm0133899
tt0309912,nm0569790
tt0309986,nm0201965
tt0309986,nm0199609
tt0309987,nm0000934
tt0310001,nm0757749
tt0310149,nm0766263
tt0310154,nm0935863
tt0310203,nm0891554
tt0310254,nm0660967
tt0310281,nm0001302
tt0310313,nm0334930
tt0310357,nm0604688
tt0310775,nm0661791
tt0310778,nm0710919
tt0310793,nm0601619
tt0310910,nm0001226
tt0310924,nm0592436
tt0311041,nm0003419
tt0311072,nm0379872
tt0311110,nm0770961
tt0311113,nm0001837
tt0311141,nm0927718
tt0311289,nm0001112
tt0311320,nm0772761
tt0311320,nm0375267
tt0311361,nm0218080
tt0311429,nm0635759
tt0311519,nm0442454
tt0311594,nm0080278
tt0311648,nm0373282
tt0311913,nm0311508
tt0311941,nm0692159
tt0312004,nm0101508
tt0312004,nm0661910
tt0312329,nm0001165
tt0312358,nm0752328
tt0312409,nm0553151
tt0312528,nm0919514
tt0312549,nm0001708
tt0312700,nm0643422
tt0312773,nm0284677
tt0312841,nm1011539
tt0312843,nm0814469
tt0312859,nm0711745
tt0312862,nm0111369
tt0312932,nm1001051
tt0312941,nm1211088
tt0313021,nm1095164
tt0313196,nm0140196
tt0313250,nm0496460
tt0313285,nm0613981
tt0313300,nm0690794
tt0313443,nm0002083
tt0313542,nm0001219
tt0313550,nm0393254
tt0313573,nm0171443
tt0313608,nm0399497
tt0313670,nm0516360
tt0313724,nm0632152
tt0313737,nm0492909
tt0313792,nm0000095
tt0313844,nm1200832
tt0313911,nm0958969
tt0314006,nm0633106
tt0314009,nm1155957
tt0314039,nm0280396
tt0314063,nm0082094
tt0314067,nm0135952
tt0314111,nm0410922
tt0314111,nm0648457
tt0314111,nm0856803
tt0314121,nm0275250
tt0314134,nm0344761
tt0314166,nm0970388
tt0314170,nm0785498
tt0314197,nm0358960
tt0314331,nm0193485
tt0314353,nm0298807
tt0314390,nm0006939
tt0314412,nm0170043
tt0314431,nm0379179
tt0314498,nm0005367
tt0314502,nm0922520
tt0314524,nm0046636
tt0314589,nm0149134
tt0314620,nm0929621
tt0314620,nm0429535
tt0314630,nm0748928
tt0314676,nm0330360
tt0314693,nm0874093
tt0314725,nm0433225
tt0314786,nm0281598
tt0314806,nm0819033
tt0314942,nm0906667
tt0315110,nm0241622
tt0315152,nm0084580
tt0315152,nm0613351
tt0315297,nm0442241
tt0315327,nm0001723
tt0315459,nm0004790
tt0315543,nm0081540
tt0315632,nm0611548
tt0315642,nm2349060
tt0315733,nm0327944
tt0315775,nm0289824
tt0315824,nm0000786
tt0315850,nm0871086
tt0315870,nm1039140
tt0315930,nm1168564
tt0315983,nm1166926
tt0316023,nm0492305
tt0316062,nm0436302
tt0316078,nm0269778
tt0316187,nm0278979
tt0316188,nm0813164
tt0316356,nm0000126
tt0316396,nm0389591
tt0316463,nm1168135
tt0316465,nm0866132
tt0316494,nm0227570
tt0316599,nm0586281
tt0316654,nm0000600
tt0316732,nm1103162
tt0316768,nm0109165
tt0316824,nm0317638
tt0316829,nm0474743
tt0317042,nm1200194
tt0317042,nm1199954
tt0317052,nm0747003
tt0317132,nm0911061
tt0317171,nm0917405
tt0317198,nm0452319
tt0317219,nm0005124
tt0317219,nm0710020
tt0317226,nm0315842
tt0317234,nm0407990
tt0317248,nm0576987
tt0317248,nm0526199
tt0317303,nm0139867
tt0317640,nm1165576
tt0317648,nm0002653
tt0317676,nm0093051
tt0317705,nm0083348
tt0317740,nm0336620
tt0317743,nm0218547
tt0317842,nm0074844
tt0317887,nm0014694
tt0317910,nm0001554
tt0317919,nm0009190
tt0317965,nm0069166
tt0318025,nm0422605
tt0318034,nm0812546
tt0318040,nm0896714
tt0318049,nm0000275
tt0318081,nm0001382
tt0318155,nm0001102
tt0318155,nm0325196
tt0318202,nm0679928
tt0318283,nm0001661
tt0318292,nm0765250
tt0318374,nm0469694
tt0318411,nm0611932
tt0318462,nm0758574
tt0318523,nm0128382
tt0318590,nm0921348
tt0318590,nm0142504
tt0318627,nm0936838
tt0318649,nm0252135
tt0318725,nm0006734
tt0318742,nm0000934
tt0318742,nm0579954
tt0318742,nm0705535
tt0318742,nm0843640
tt0318742,nm0001214
tt0318742,nm0772522
tt0318742,nm0219136
tt0318742,nm0000419
tt0318761,nm0590122
tt0318819,nm0847432
tt0318819,nm1257058
tt0318850,nm0934578
tt0318974,nm0359387
tt0319020,nm0080333
tt0319061,nm0000318
tt0319147,nm0194920
tt0319237,nm0002194
tt0319262,nm0000386
tt0319343,nm0269463
tt0319470,nm0801050
tt0319524,nm0453270
tt0319531,nm0388198
tt0319557,nm0044584
tt0319685,nm0267715
tt0319728,nm0003332
tt0319736,nm0764316
tt0319769,nm0508208
tt0319829,nm0153078
tt0319836,nm1181881
tt0319901,nm0864775
tt0319901,nm0906413
tt0319917,nm0580318
tt0320042,nm0686304
tt0320097,nm0223522
tt0320193,nm0496969
tt0320194,nm0612816
tt0320244,nm0047259
tt0320244,nm0053190
tt0320512,nm0404882
tt0320661,nm0000631
tt0320691,nm0936482
tt0321440,nm0657929
tt0321442,nm1317689
tt0321781,nm0056030
tt0321997,nm0002089
tt0322023,nm1177692
tt0322120,nm0523821
tt0322259,nm0005436
tt0322289,nm0001031
tt0322298,nm1167933
tt0322330,nm0914132
tt0322420,nm0001437
tt0322545,nm0369686
tt0322589,nm0937306
tt0322621,nm0414481
tt0322621,nm0217034
tt0322645,nm0794000
tt0322653,nm1189376
tt0322659,nm0689187
tt0322674,nm0813786
tt0322700,nm0004965
tt0322725,nm0308520
tt0322802,nm0871860
tt0322807,nm1195601
tt0322824,nm1196161
tt0322918,nm0945674
tt0323013,nm1027719
tt0323033,nm0398185
tt0323120,nm0112085
tt0323298,nm0585011
tt0323443,nm0904439
tt0323465,nm0011173
tt0323551,nm0617407
tt0323571,nm1168394
tt0323572,nm0579318
tt0323630,nm0014203
tt0323633,nm0644022
tt0323642,nm0322368
tt0323807,nm0610831
tt0323808,nm0362736
tt0323869,nm0605672
tt0323872,nm0357584
tt0323939,nm1195760
tt0323944,nm0712753
tt0323998,nm0540297
tt0324013,nm0682757
tt0324015,nm0774221
tt0324127,nm0580729
tt0324133,nm0654830
tt0324197,nm0359734
tt0324216,nm1197971
tt0324242,nm0632354
tt0324242,nm0151066
tt0324242,nm0453518
tt0324554,nm0006476
tt0324572,nm0441429
tt0324572,nm0923298
tt0324572,nm0593420
tt0324619,nm0006854
tt0324952,nm0496622
tt0325005,nm0464847
tt0325011,nm0811714
tt0325055,nm0420422
tt0325123,nm0000410
tt0325145,nm0881762
tt0325191,nm0618779
tt0325258,nm0918873
tt0325352,nm0272401
tt0325537,nm0001674
tt0325596,nm0725345
tt0325655,nm0659380
tt0325655,nm0161152
tt0325675,nm1204496
tt0325703,nm0000957
tt0325710,nm0001880
tt0325713,nm0946327
tt0325733,nm0902022
tt0325734,nm0359634
tt0325761,nm0507185
tt0325805,nm0000631
tt0325968,nm0696414
tt0325980,nm0893659
tt0326036,nm0545382
tt0326143,nm0945674
tt0326208,nm0400486
tt0326306,nm0418659
tt0326429,nm0941811
tt0326449,nm0815638
tt0326450,nm0495536
tt0326576,nm0122217
tt0326576,nm0122216
tt0326600,nm0451326
tt0326664,nm0611683
tt0326746,nm0471452
tt0326769,nm0090066
tt0326828,nm0437709
tt0326835,nm1213712
tt0326856,nm0001469
tt0326900,nm0388971
tt0326905,nm0001093
tt0326965,nm1075006
tt0326977,nm0759368
tt0326983,nm0463319
tt0327036,nm0713527
tt0327056,nm0000142
tt0327071,nm0451600
tt0327084,nm0426333
tt0327084,nm0456732
tt0327137,nm0564827
tt0327162,nm0000568
tt0327169,nm0417541
tt0327247,nm0222043
tt0327409,nm0470323
tt0327419,nm1216773
tt0327437,nm0178997
tt0327554,nm0685759
tt0327597,nm0783139
tt0327643,nm0038875
tt0327679,nm0641373
tt0327753,nm1216004
tt0327761,nm1701267
tt0327835,nm0451262
tt0327850,nm0000916
tt0327919,nm0082450
tt0327920,nm1215448
